road,id,name,lat,lon,model_type,condition,length
N102,728,roadLRP031,23.678207197018132,91.01287246894906,link,B,1231.9666666666649
N102,729,LRP032,23.6814348885558,91.0178126856948,bridge,C,9.5
N102,730,roadLRP032,23.68272862163945,91.02054841532235,link,C,677.9999999999973
N102,731,LRP033,23.684022354723098,91.0232841449499,bridge,A,9.3
N102,732,roadLRP033,23.687014412944897,91.02670912808122,link,A,888.1999999999977
N102,733,LRP034,23.690006471166697,91.03013411121256,bridge,A,6.25
N102,734,roadLRP034,23.693542255219775,91.0351230307189,link,A,1294.7499999999934
N102,735,LRP035,23.69707803927285,91.04011195022525,bridge,B,22.4
N102,736,roadLRP035,23.700056901793726,91.04422010598526,link,B,1032.2666666666719
N102,737,LRP036,23.703035764314603,91.04832826174527,bridge,A,10.299999999999999
N102,738,roadLRP036,23.706279245464586,91.05249929258449,link,A,1090.6999999999982
N102,739,LRP037,23.709522726614566,91.05667032342372,bridge,A,7.349999999999999
N102,740,roadLRP037,23.712637362003658,91.06048429996736,link,A,1016.9833333333358
N102,741,LRP038,23.71575199739275,91.064298276511,bridge,A,9.35
N102,742,roadLRP038,23.718596043433173,91.06781364220285,link,A,958.6499999999987
N102,743,LRP039,23.7214400894736,91.0713290078947,bridge,B,17.2
N102,744,roadLRP039,23.7230788498388,91.0736444616004,link,B,584.7999999999943
N102,745,LRP040,23.724717610204,91.0759599153061,bridge,A,53.355000000000004
N102,746,roadLRP040,23.72830929349205,91.07832724464996,link,A,915.6449999999978
N102,747,LRP041,23.7319009767801,91.0806945739938,bridge,B,12.3
N102,748,roadLRP041,23.7412891380394,91.0867437816673,link,B,2435.699999999997
N102,749,LRP043,23.7506772992987,91.0927929893408,bridge,A,12.2
N102,750,roadLRP043,23.752970592717,91.09538301640524,link,A,737.8
N102,751,LRP044,23.7552638861353,91.09797304346966,bridge,A,34.03333333333333
N102,752,roadLRP044,23.7577643094739,91.10090104048484,link,A,781.9666666666692
N102,753,LRP045,23.7602647328125,91.1038290375,bridge,A,6.0
N102,754,roadLRP045,23.7646529223246,91.1088553598384,link,A,1414.0000000000014
N102,755,LRP046,23.7690411118367,91.1138816821768,bridge,A,15.75
N102,756,roadLRP046,23.771583067945798,91.11678967974814,link,A,802.2500000000008
N102,757,LRP047,23.7741250240549,91.1196976773195,bridge,C,12.0
N102,758,roadLRP047,23.7774967786941,91.1237044115764,link,C,1088.9999999999986
N102,759,LRP048,23.7808685333333,91.1277111458333,bridge,B,12.6
N102,760,roadLRP048,23.7823498663725,91.1299223893872,link,B,542.4000000000007
N102,761,LRP049,23.7838311994117,91.1321336329411,bridge,B,16.06
N102,762,roadLRP049,23.78787689626245,91.13837440019257,link,B,1553.2733333333297
N102,763,LRP050,23.7919225931132,91.14461516744404,bridge,A,16.7
N102,764,roadLRP050,23.795642393156797,91.14712425716867,link,A,1039.9666666666647
N102,765,LRP051,23.7993621932004,91.1496333468933,bridge,B,19.0
N102,766,roadLRP051,23.80228270752295,91.1503221604523,link,B,661.0000000000014
N102,767,LRP052,23.8052032218455,91.1510109740113,bridge,A,49.7
N102,768,roadLRP052,23.8090272499471,91.15180130895685,link,A,793.3000000000021
N102,769,LRP053,23.8128512780487,91.1525916439024,bridge,B,36.8
N102,770,roadLRP053,23.821194179542452,91.15384324059823,link,B,1850.6999999999962
N102,771,LRP055,23.8295370810362,91.15509483729406,bridge,A,6.6499999999999995
N102,772,roadLRP055,23.83642514506355,91.15603703682882,link,A,1554.8500000000017
N102,773,LRP056,23.8433132090909,91.1569792363636,bridge,A,166.72
N102,774,roadLRP056,23.851227258706302,91.15669284065055,link,A,1748.280000000001
N102,775,LRP058,23.8591413083217,91.1564064449375,bridge,A,34.2
N102,776,roadLRP058,23.8615051023251,91.15376332393593,link,A,760.8000000000033
N102,777,LRP059,23.8638688963285,91.15112020293437,bridge,B,11.126666666666665
N102,778,roadLRP059,23.86943153275965,91.14601218658129,link,B,1353.8733333333325
N102,779,LRP060,23.8749941691908,91.1409041702282,bridge,B,27.3
N102,780,roadLRP060,23.881218010374198,91.13720714624793,link,B,1839.7000000000005
N102,781,LRP062,23.8874418515576,91.13351012226765,bridge,A,5.55
N102,782,roadLRP062,23.8901867315911,91.13227071218422,link,A,597.4500000000021
N102,783,LRP063,23.8929316116246,91.1310313021008,bridge,A,21.225
N102,784,roadLRP063,23.898321721483903,91.12876862791605,link,A,1275.775000000003
N102,785,LRP064,23.9037118313432,91.1265059537313,bridge,A,49.575
N102,786,roadLRP064,23.9084857062041,91.124914298981,link,A,1062.4249999999904
N102,787,LRP065,23.913259581065,91.1233226442307,bridge,A,5.6
N102,788,roadLRP065,23.9174728108355,91.12192733332745,link,A,984.3999999999937
N102,789,LRP066,23.921686040606,91.1205320224242,bridge,A,5.6
N102,790,roadLRP066,23.925450886267647,91.11927751330066,link,A,869.9000000000012
N102,791,LRP067,23.929215731929297,91.1180230041771,bridge,B,30.2
N102,792,roadLRP067,23.93822573115235,91.11743664304416,link,B,2027.300000000011
N102,793,LRP069,23.9472357303754,91.1168502819112,bridge,B,3.0
N102,794,roadLRP069,23.95008462823115,91.1168559779121,link,B,638.9999999999958
N102,795,LRP070,23.9529335260869,91.116861673913,bridge,B,89.65
N102,796,roadLRP070,23.9604344240348,91.1091297772582,link,B,2743.349999999992
N102,797,LRP073,23.9679353219827,91.1013978806034,bridge,A,31.475
N102,798,roadLRP073,23.9833423084703,91.10539374534369,link,A,3674.525000000003
N102,799,LRP077,23.9987492949579,91.109389610084,bridge,B,17.490000000000002
N102,800,roadLRP077,24.003692556038402,91.10922807010624,link,B,1099.5100000000093
N102,801,LRP078,24.0086358171189,91.1090665301285,bridge,A,4.75
N102,802,roadLRP078,24.01150145141655,91.1094700159571,link,A,641.2499999999994
N102,803,LRP079,24.0143670857142,91.1098735017857,bridge,A,7.0
N102,804,roadLRP079,24.019474712108398,91.11087200329925,link,A,1142.9999999999864
N102,805,LRP080,24.0245823385026,91.1118705048128,bridge,B,3.0
N102,806,roadLRP080,24.0336352840484,91.11297522173814,link,B,2039.0000000000014
N102,807,LRP082,24.0426882295942,91.1140799386635,bridge,A,3.0
N102,808,roadLRP082,24.0466496647971,91.11437331933175,link,A,900.0000000000057
N102,809,LRPE,24.0506111,91.1146667,sourcesink,K,1.0
N104,810,LRPS,23.0096667,91.3994163,sourcesink,K,1.0
N104,811,roadLRPS,23.009514198764002,91.3977824310112,link,K,348.0
N104,812,LRPSa,23.009361697528,91.3961485620224,bridge,A,3.65
N104,813,roadLRPSa,23.00933198382015,91.3958302150561,link,A,64.35000000000002
N104,814,LRPSb,23.0093022701123,91.3955118680898,bridge,B,2.7
N104,815,roadLRPSb,23.00957034496735,91.38484261037624,link,B,2210.3
N104,816,LRP002,23.0098384198224,91.3741733526627,bridge,C,2.7
N104,817,roadLRP002,23.0073523299112,91.364747327998,link,C,2060.2999999999997
N104,818,LRP004,23.00486624,91.3553213033333,bridge,B,2.7
N104,819,roadLRP004,22.994125447456135,91.34710657065786,link,B,3314.966666666666
N104,820,LRP008,22.98338465491227,91.33889183798242,bridge,A,59.47666666666667
N104,821,roadLRP008,22.977975544122785,91.33672566229336,link,A,1269.8566666666675
N104,822,LRP009,22.9725664333333,91.3345594866043,bridge,C,2.8
N104,823,roadLRP009,22.967364127551,91.33387271039396,link,C,1167.1999999999994
N104,824,LRP010,22.9621618217687,91.3331859341836,bridge,A,3.0
N104,825,roadLRP010,22.958386169550998,91.33017226735845,link,A,1102.9999999999998
N104,826,LRP011,22.9546105173333,91.3271586005333,bridge,A,48.405
N104,827,roadLRP011,22.95099148491665,91.32258191245415,link,A,1200.5949999999998
N104,828,LRP013,22.9473724525,91.318005224375,bridge,C,3.0
N104,829,roadLRP013,22.9425774463192,91.3084382358899,link,C,2352.9999999999995
N104,830,LRP015,22.9377824401384,91.2988712474048,bridge,C,4.4
N104,831,roadLRP015,22.93923001758985,91.28861391213215,link,C,2184.5999999999995
N104,832,LRP017,22.9406775950413,91.2783565768595,bridge,A,6.0
N104,833,roadLRP017,22.9422575952519,91.27160365327245,link,A,1422.4999999999995
N104,834,LRP019,22.943837595462497,91.2648507296854,bridge,A,7.55
N104,835,roadLRP019,22.94782413145215,91.25422621160351,link,A,2442.9500000000035
N104,836,LRP021,22.9518106674418,91.2436016935216,bridge,C,3.1
N104,837,roadLRP021,22.9544888244709,91.2388469094483,link,C,1190.8999999999992
N104,838,LRP022,22.9571669815,91.234092125375,bridge,C,8.375
N104,839,roadLRP022,22.9572989329744,91.2290571167229,link,C,1046.6249999999989
N104,840,LRP023,22.9574308844488,91.2240221080708,bridge,B,2.8
N104,841,roadLRP023,22.9561907648781,91.21696960905155,link,B,1479.1999999999987
N104,842,LRP025,22.9549506453074,91.2099171100323,bridge,A,2.5
N104,843,roadLRP025,22.953807636068298,91.1991555537966,link,A,2156.4999999999977
N104,844,LRP027,22.9526646268292,91.1883939975609,bridge,C,2.7
N104,845,roadLRP027,22.95131655962785,91.18227634352539,link,C,1275.3000000000015
N104,846,LRP028,22.9499684924265,91.1761586894899,bridge,A,9.1
N104,847,roadLRP028,22.9491448378799,91.1680524515505,link,A,1861.8999999999985
N104,848,LRP030,22.9483211833333,91.1599462136111,bridge,B,3.0
N104,849,roadLRP030,22.94800764166665,91.15479681857025,link,B,1027.000000000001
N104,850,LRP031,22.9476941,91.1496474235294,bridge,C,6.0
N104,851,roadLRP031,22.9474705771028,91.14635313746561,link,C,678.0000000000008
N104,852,LRP032,22.9472470542056,91.1430588514018,bridge,B,3.2
N104,853,roadLRP032,22.946599789224003,91.13454549236755,link,B,1764.800000000001
N104,854,LRP034,22.9459525242424,91.1260321333333,bridge,A,20.5
N104,855,roadLRP034,22.94552728620655,91.11939723780485,link,A,1372.5000000000023
N104,856,LRP035,22.9451020481707,91.1127623422764,bridge,B,38.2
N104,857,roadLRP035,22.94178523468075,91.1085381746519,link,B,1274.2999999999965
N104,858,LRP036,22.938468421190798,91.1043140070274,bridge,A,4.8
N104,859,roadLRP036,22.93634642907965,91.1042412734767,link,A,700.6999999999905
N104,860,LRP037,22.9342244369685,91.104168539926,bridge,C,3.2
N104,861,roadLRP037,22.92878516527265,91.10348089815045,link,C,1247.8000000000052
N104,862,LRP038,22.9233458935768,91.1027932563749,bridge,B,10.8
N104,863,roadLRP038,22.9149631041918,91.10177360510755,link,B,1872.1999999999994
N104,864,LRP040,22.9065803148068,91.1007539538402,bridge,A,7.800000000000001
N104,865,roadLRP040,22.88799288929995,91.09886884243733,link,A,4249.199999999994
N104,866,LRP044,22.8694054637931,91.09698373103444,bridge,A,3.7
N104,867,roadLRP044,22.866009721904074,91.09678414720273,link,A,717.7999999999969
N104,868,LRP045,22.86261398001505,91.096584563371,bridge,A,5.0
N104,869,roadLRP045,22.85345957136512,91.09717018650005,link,A,2288.166666666662
N104,870,LRP047,22.844305162715198,91.09775580962912,bridge,A,9.596666666666666
N104,871,roadLRP047,22.839253715345798,91.09901109215191,link,A,1041.7366666666653
N104,872,LRP048,22.8342022679764,91.1002663746747,bridge,A,2.5
N104,873,roadLRP048,22.829975783988203,91.10085538733736,link,A,949.5000000000075
N104,874,LRPE,22.825749300000002,91.1014444,sourcesink,K,1.0
N105,875,LRPS,23.6904163,90.5466108,sourcesink,K,1.0
N105,876,roadLRPS,23.690512299999952,90.5466641376,link,K,23.0
N105,877,LRPSa,23.6906082999999,90.5467174752,bridge,C,12.8
N105,878,roadLRPSa,23.694882674999953,90.5490832876,link,C,1063.2
N105,879,LRP001,23.69915705,90.5514491,bridge,A,6.25
N105,880,roadLRP001,23.703120527127652,90.55546470301415,link,A,1206.75
N105,881,LRP002,23.7070840042553,90.5594803060283,bridge,A,6.1
N105,882,roadLRP002,23.7115278529897,90.56465292715205,link,A,1449.8999999999999
N105,883,LRP003,23.7159717017241,90.5698255482758,bridge,A,6.0
N105,884,roadLRP003,23.72168840618115,90.5764552164251,link,A,1866.0
N105,885,LRP005,23.7274051106382,90.5830848845744,bridge,A,6.1
N105,886,roadLRP005,23.72906168007155,90.5849988046634,link,A,530.9
N105,887,LRP006,23.7307182495049,90.5869127247524,bridge,A,6.0
N105,888,roadLRP006,23.775194599832453,90.57622464052287,link,A,10738.0
N105,889,LRP017,23.819670950160003,90.56553655629334,bridge,A,7.533333333333334
N105,890,roadLRP017,23.8276203614436,90.56290857814668,link,A,1916.4666666666649
N105,891,LRP019,23.8355697727272,90.5602806,bridge,A,4.6
N105,892,roadLRP019,23.836320626511352,90.5542948785714,link,A,1523.3999999999987
N105,893,LRP020,23.8370714802955,90.5483091571428,bridge,A,4.5
N105,894,roadLRP020,23.836617381128125,90.54543540217385,link,A,653.9999999999999
N105,895,LRP021,23.83616328196075,90.5425616472049,bridge,A,4.5
N105,896,roadLRP021,23.837689702626527,90.5394163343546,link,A,852.0000000000003
N105,897,LRP022,23.839216123292303,90.5362710215043,bridge,A,5.4
N105,898,roadLRP022,23.842596599713453,90.53315805211375,link,A,1269.6000000000006
N105,899,LRP023,23.8459770761346,90.5300450827232,bridge,A,6.0
N105,900,roadLRP023,23.85080770974057,90.52573571968827,link,A,1106.4999999999968
N105,901,LRP024,23.85563834334655,90.52142635665335,bridge,A,5.3
N105,902,roadLRP024,23.864501483762226,90.51353702136339,link,A,2636.700000000005
N105,903,LRP027,23.873364624177903,90.50564768607344,bridge,A,106.75
N105,904,roadLRP027,23.8774312430534,90.50326584061546,link,A,979.7499999999992
N105,905,LRP028,23.8814978619289,90.50088399515745,bridge,A,4.5
N105,906,roadLRP028,23.883649506912782,90.49742312046004,link,A,984.8333333333308
N105,907,LRP029,23.88580115189667,90.49396224576263,bridge,A,113.08333333333333
N105,908,roadLRP029,23.887899926898335,90.48956059873132,link,A,1071.5833333333328
N105,909,LRP030,23.889998701899998,90.4851589517,bridge,A,5.0
N105,910,roadLRP030,23.896671168797766,90.4827512947904,link,A,1726.3333333333328
N105,911,LRP032,23.903343635695535,90.48034363788081,bridge,A,2.8333333333333335
N105,912,roadLRP032,23.906062357756017,90.47860472169265,link,A,680.8333333333359
N105,913,LRP033,23.9087810798165,90.4768658055045,bridge,A,3.4
N105,914,roadLRP033,23.915529802229674,90.46979321078796,link,A,2198.6000000000063
N105,915,LRP035,23.92227852464285,90.46272061607141,bridge,A,5.0
N105,916,roadLRP035,23.924037540455725,90.45982673225211,link,A,711.4999999999939
N105,917,LRP036,23.9257965562686,90.4569328484328,bridge,A,8.0
N105,918,roadLRP036,23.92881346917905,90.453625748097,link,A,1000.4999999999952
N105,919,LRP037,23.9318303820895,90.4503186477612,bridge,A,4.5
N105,920,roadLRP037,23.93722854425245,90.44306079789851,link,A,1860.999999999997
N105,921,LRP039,23.9426267064154,90.43580294803584,bridge,A,6.5
N105,922,roadLRP039,23.944790641126268,90.43146716949794,link,A,999.6666666666626
N105,923,LRP040,23.946954575837136,90.42713139096003,bridge,A,3.0
N105,924,roadLRP040,23.948105231208594,90.42229675614016,link,A,1090.833333333336
N105,925,LRP041,23.94925588658005,90.4174621213203,bridge,A,3.0
N105,926,roadLRP041,23.950226708493926,90.41301668123384,link,A,893.4999999999959
N105,927,LRP042,23.9511975304078,90.4085712411474,bridge,A,3.0
N105,928,roadLRP042,23.95334572262575,90.40518894205805,link,A,932.0000000000022
N105,929,LRP043,23.9554939148437,90.4018066429687,bridge,A,3.0
N105,930,roadLRP043,23.97251065742185,90.38001442148435,link,A,6548.999999999999
N105,931,LRPE,23.989527399999997,90.3582222,sourcesink,K,1.0
N106,932,LRPS,22.393555199999998,91.82158270000001,sourcesink,K,1.0
N106,933,roadLRPS,22.395515123437498,91.82080976125,link,K,476.0
N106,934,LRPSa,22.397475046875,91.8200368225,bridge,C,2.1
N106,935,roadLRPSa,22.39823734665175,91.8199248291071,link,C,162.90000000000003
N106,936,LRPSb,22.3989996464285,91.8198128357142,bridge,A,3.0
N106,937,roadLRPSb,22.3997196358579,91.81959172705245,link,A,172.99999999999994
N106,938,LRPSc,22.4004396252873,91.8193706183907,bridge,C,2.1
N106,939,roadLRPSc,22.40319311264365,91.81902685534915,link,C,615.9
N106,940,LRP001,22.4059466,91.8186830923076,bridge,A,3.0
N106,941,roadLRP001,22.41010734468083,91.81881249240081,link,A,956.0000000000002
N106,942,LRP002,22.414268089361666,91.81894189249402,bridge,A,16.22666666666667
N106,943,roadLRP002,22.41873700016238,91.81942462444351,link,A,999.273333333333
N106,944,LRP003,22.423205910963098,91.819907356393,bridge,A,3.65
N106,945,roadLRP003,22.426960562299698,91.8199306031965,link,A,844.8500000000006
N106,946,LRP004,22.4307152136363,91.81995385,bridge,C,4.5
N106,947,roadLRP004,22.435871101886775,91.81989501205143,link,C,1170.0
N106,948,LRP006,22.44102699013725,91.81983617410285,bridge,C,7.4
N106,949,roadLRP006,22.446568711381673,91.81867466700601,link,C,1271.6000000000004
N106,950,LRP007,22.4521104326261,91.81751315990915,bridge,A,8.1
N106,951,roadLRP007,22.45358863938995,91.81734721182268,link,A,323.39999999999947
N106,952,LRP008,22.4550668461538,91.8171812637362,bridge,B,9.4
N106,953,roadLRP008,22.4619098555892,91.81642265622497,link,B,1555.2666666666664
N106,954,LRP009,22.4687528650246,91.81566404871374,bridge,A,11.766666666666666
N106,955,roadLRP009,22.47332943540245,91.81451247681352,link,A,1053.5666666666668
N106,956,LRP010,22.4779060057803,91.8133609049133,bridge,A,6.0
N106,957,roadLRP010,22.485105446685726,91.8105445891282,link,A,1809.0000000000011
N106,958,LRP012,22.49230488759115,91.80772827334309,bridge,C,6.65
N106,959,roadLRP012,22.497871930588026,91.81470729987905,link,C,2460.349999999998
N106,960,LRP014,22.5034389735849,91.821686326415,bridge,B,9.5
N106,961,roadLRP014,22.503932015862198,91.8239113108819,link,B,405.50000000000176
N106,962,LRP015,22.5044250581395,91.8261362953488,bridge,C,63.379999999999995
N106,963,roadLRP015,22.50562478210005,91.8288815547451,link,C,640.6199999999984
N106,964,LRP016,22.5068245060606,91.8316268141414,bridge,C,34.2
N106,965,roadLRP016,22.50861455496825,91.8358551411792,link,C,928.8000000000008
N106,966,LRP017,22.5104046038759,91.840083468217,bridge,C,37.3
N106,967,roadLRP017,22.51207666089367,91.84252644246692,link,C,673.36666666667
N106,968,LRP018,22.513748717911437,91.84496941671684,bridge,A,68.86333333333333
N106,969,roadLRP018,22.51497222437627,91.84871755462007,link,A,885.469999999998
N106,970,LRP019,22.5161957308411,91.8524656925233,bridge,C,24.0
N106,971,roadLRP019,22.5176856380188,91.85703193285329,link,C,977.999999999998
N106,972,LRP020,22.5191755451965,91.86159817318327,bridge,A,5.533333333333334
N106,973,roadLRP020,22.521795005783098,91.86640743492123,link,A,1207.4666666666687
N106,974,LRP021,22.5244144663697,91.8712166966592,bridge,A,37.04
N106,975,roadLRP021,22.526343744770173,91.87352535259788,link,A,641.960000000001
N106,976,LRP022,22.528273023170648,91.87583400853654,bridge,B,24.345
N106,977,roadLRP022,22.530035713346308,91.88195049678399,link,B,1305.3216666666642
N106,978,LRP023,22.531798403521965,91.88806698503144,bridge,B,17.243333333333332
N106,979,roadLRP023,22.532464507985942,91.89233391719891,link,B,887.0900000000006
N106,980,LRP024,22.533130612449924,91.89660084936638,bridge,A,17.256
N106,981,roadLRP024,22.53389353027186,91.90053408172129,link,A,816.7439999999999
N106,982,LRP025,22.5346564480938,91.9044673140762,bridge,A,9.4
N106,983,roadLRP025,22.534809616669847,91.90962404064464,link,A,1110.6000000000015
N106,984,LRP026,22.5349627852459,91.9147807672131,bridge,C,12.2
N106,985,roadLRP026,22.535138899108333,91.9188649072991,link,C,848.1333333333367
N106,986,LRP027,22.535315012970766,91.92294904738509,bridge,A,7.166666666666667
N106,987,roadLRP027,22.537171738193855,91.93855861848017,link,A,3284.499999999994
N106,988,LRP030,22.539028463416948,91.95416818957526,bridge,A,14.85
N106,989,roadLRP030,22.538800008179024,91.95839373302289,link,A,877.1500000000038
N106,990,LRP031,22.5385715529411,91.9626192764705,bridge,D,4.0
N106,991,roadLRP031,22.539152349734916,91.96586796961311,link,D,831.3333333333297
N106,992,LRP032,22.539733146528732,91.96911666275572,bridge,A,10.299999999999999
N106,993,roadLRP032,22.540484186848378,91.97099554913262,link,A,531.6166666666682
N106,994,LRP033,22.541235227168023,91.97287443550952,bridge,A,5.775
N106,995,roadLRP033,22.541246247671346,91.97859764033615,link,A,1538.9749999999972
N106,996,LRP034,22.54125726817467,91.98432084516276,bridge,B,3.625
N106,997,roadLRP034,22.543437055037312,91.98639491985287,link,B,803.3750000000026
N106,998,LRP035,22.545616841899953,91.988468994543,bridge,A,3.75
N106,999,roadLRP035,22.545542244098126,91.99186749403074,link,A,808.250000000001
N106,1000,LRP036,22.5454676462963,91.9952659935185,bridge,A,12.3
N106,1001,roadLRP036,22.545345545243386,92.00047660398027,link,A,966.0333333333284
N106,1002,LRP037,22.54522344419047,92.00568721444206,bridge,A,3.5666666666666664
N106,1003,roadLRP037,22.546492161832386,92.0087877880506,link,A,1179.850000000009
N106,1004,LRP038,22.547760879474303,92.01188836165912,bridge,A,14.3
N106,1005,roadLRP038,22.550005926749975,92.01423997105385,link,A,733.4499999999978
N106,1006,LRP039,22.55225097402565,92.01659158044859,bridge,A,3.6
N106,1007,roadLRP039,22.554104863440323,92.02169011182019,link,A,1181.900000000006
N106,1008,LRP040,22.555958752855,92.0267886431918,bridge,A,1.9
N106,1009,roadLRP040,22.557244582351274,92.02956137737232,link,A,653.0999999999949
N106,1010,LRP041,22.55853041184755,92.03233411155284,bridge,A,3.75
N106,1011,roadLRP041,22.562491557408475,92.03571641634689,link,A,1231.500000000004
N106,1012,LRP042,22.5664527029694,92.03909872114093,bridge,B,57.3125
N106,1013,roadLRP042,22.570788585168874,92.04108511402767,link,B,1016.437500000002
N106,1014,LRP043,22.575124467368347,92.0430715069144,bridge,A,8.0
N106,1015,roadLRP043,22.577568212265298,92.0455156694748,link,A,787.4999999999943
N106,1016,LRP044,22.58001195716225,92.04795983203519,bridge,A,2.25
N106,1017,roadLRP044,22.581837129336375,92.05156903565504,link,A,880.2500000000038
N106,1018,LRP045,22.5836623015105,92.0551782392749,bridge,A,11.2
N106,1019,roadLRP045,22.586373234200316,92.06108820407229,link,A,1368.4666666666558
N106,1020,LRP046,22.58908416689013,92.0669981688697,bridge,A,11.766666666666667
N106,1021,roadLRP046,22.591255480188316,92.0691914082854,link,A,724.566666666675
N106,1022,LRP047,22.5934267934865,92.0713846477011,bridge,A,3.0
N106,1023,roadLRP047,22.59858368093205,92.0811461182135,link,A,2506.9999999999977
N106,1024,LRP049,22.6037405683776,92.0909075887259,bridge,A,3.0
N106,1025,roadLRP049,22.60430564628775,92.0915563860678,link,A,271.0000000000008
N106,1026,LRP050,22.6048707241979,92.0922051834097,bridge,C,12.9
N106,1027,roadLRP050,22.60785419590395,92.09594639516396,link,C,1300.0999999999933
N106,1028,LRP051,22.61083766761,92.09968760691821,bridge,A,4.333333333333333
N106,1029,roadLRP051,22.61402783335855,92.10113559988766,link,A,865.1666666666742
N106,1030,LRP052,22.617217999107098,92.1025835928571,bridge,A,2.25
N106,1031,roadLRP052,22.61953046400302,92.10445951642303,link,A,881.2500000000014
N106,1032,LRP053,22.621842928898946,92.10633543998897,bridge,A,3.7142857142857144
N106,1033,roadLRP053,22.625763695812147,92.10990007531578,link,A,1324.7857142857101
N106,1034,LRP054,22.62968446272535,92.1134647106426,bridge,A,1.6
N106,1035,roadLRP054,22.634258812267177,92.1145414769293,link,A,1236.8999999999985
N106,1036,LRP055,22.638833161809,92.115618243216,bridge,A,2.0
N106,1037,roadLRP055,22.639547111404475,92.11759602403654,link,A,709.4999999999984
N106,1038,LRP056,22.640261060999947,92.1195738048571,bridge,A,1.5
N106,1039,roadLRP056,22.642538299034424,92.12459420027335,link,A,1576.0000000000005
N106,1040,LRP058,22.6448155370689,92.1296145956896,bridge,A,75.775
N106,1041,roadLRP058,22.64667146853445,92.16572394784481,link,A,10845.224999999991
N106,1042,LRPE,22.6485274,92.2018333,sourcesink,K,1.0
N2,1043,LRPS,23.7059167,90.5214438,sourcesink,K,1.0
N2,1044,roadLRPS,23.711990879729697,90.51860755608105,link,K,1510.0
N2,1045,LRP002,23.7180650594594,90.5157713121621,bridge,B,36.6
N2,1046,roadLRP002,23.752317687439966,90.5431807400431,link,B,10167.066666666668
N2,1047,LRP012,23.786570315420533,90.5705901679241,bridge,A,13.466666666666667
N2,1048,roadLRP012,23.792123902154668,90.5757157793324,link,A,1637.8666666666675
N2,1049,LRP014,23.7976774888888,90.5808413907407,bridge,B,4.9
N2,1050,roadLRP014,23.801015526262553,90.58384622794611,link,B,962.1000000000013
N2,1051,LRP015,23.8043535636363,90.5868510651515,bridge,B,3.5
N2,1052,roadLRP015,23.809242692631848,90.5907696084858,link,B,1340.4999999999986
N2,1053,LRP016,23.8141318216274,90.5946881518201,bridge,A,3.4
N2,1054,roadLRP016,23.816940083560368,90.59738316411904,link,A,825.6000000000015
N2,1055,LRP017,23.819748345493334,90.600078176418,bridge,C,48.96666666666667
N2,1056,roadLRP017,23.824710503844216,90.60469533211139,link,C,1411.0333333333358
N2,1057,LRP018,23.8296726621951,90.6093124878048,bridge,A,4.5
N2,1058,roadLRP018,23.83292442708685,90.61255637973125,link,A,973.4999999999978
N2,1059,LRP019,23.8361761919786,90.6158002716577,bridge,B,8.3
N2,1060,roadLRP019,23.8390988536189,90.61917392323625,link,B,942.7000000000021
N2,1061,LRP020,23.8420215152592,90.6225475748148,bridge,A,8.3
N2,1062,roadLRP020,23.8448610805903,90.62597815628955,link,A,937.7000000000031
N2,1063,LRP021,23.8477006459214,90.6294087377643,bridge,A,6.0
N2,1064,roadLRP021,23.85145327857625,90.63404034917369,link,A,1296.999999999997
N2,1065,LRP022,23.8552059112311,90.6386719605831,bridge,B,4.0
N2,1066,roadLRP022,23.855093761048,90.64708069276736,link,B,1730.0000000000005
N2,1067,LRP024,23.8549816108649,90.65548942495161,bridge,A,4.0
N2,1068,roadLRP024,23.854576511316875,90.66050871797326,link,A,1025.4999999999975
N2,1069,LRP025,23.85417141176885,90.6655280109949,bridge,A,3.0
N2,1070,roadLRP025,23.8670420477471,90.66604509920614,link,A,3782.0000000000036
N2,1071,LRP029,23.87991268372535,90.6665621874174,bridge,A,2.5
N2,1072,roadLRP029,23.887080056653375,90.6683784418259,link,A,2138.249999999996
N2,1073,LRP031,23.894247429581398,90.6701946962344,bridge,A,16.88
N2,1074,roadLRP031,23.899755262999648,90.6777621681172,link,A,2118.8700000000013
N2,1075,LRP033,23.9052630964179,90.68532964,bridge,A,3.6
N2,1076,roadLRP033,23.9136240729614,90.69124112,link,A,2232.3999999999983
N2,1077,LRP035,23.9219850495049,90.6971526,bridge,A,12.7
N2,1078,roadLRP035,23.9230218823683,90.69828072622515,link,A,347.29999999999706
N2,1079,LRP036,23.9240587152317,90.6994088524503,bridge,A,3.0
N2,1080,roadLRP036,23.928234651675233,90.70273014701718,link,A,1097.999999999999
N2,1081,LRP037,23.932410588118767,90.70605144158407,bridge,A,17.966666666666665
N2,1082,roadLRP037,23.9366988300975,90.70804580279585,link,A,1061.0333333333344
N2,1083,LRP038,23.940987072076236,90.71004016400764,bridge,A,44.6
N2,1084,roadLRP038,23.945372558229096,90.711581509966,link,A,1004.8999999999992
N2,1085,LRP039,23.94975804438195,90.71312285592435,bridge,A,9.05
N2,1086,roadLRP039,23.95401372647475,90.71546360624195,link,A,1047.9500000000003
N2,1087,LRP040,23.95826940856755,90.71780435655955,bridge,A,3.2
N2,1088,roadLRP040,23.9616219470871,90.71965863130673,link,A,836.8000000000038
N2,1089,LRP041,23.96497448560665,90.7215129060539,bridge,A,3.25
N2,1090,roadLRP041,23.968982812623157,90.72430512391574,link,A,1059.2499999999916
